radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,645,3,10005,63613,0,28.305103,-15.377697,4688,1612,1,1439451203,1549971706,0
GSM,645,2,11103,2595,0,28.314055,-15.39551,1133,52,1,1439451582,1543648312,0
GSM,645,3,10141,12023,0,25.82165,-12.261102,18136,4,1,1439462209,1476214550,0
GSM,645,2,11118,10852,0,26.565858,-12.204643,14927,67,1,1439539624,1545096126,0
GSM,645,2,11102,1541,0,28.248136,-15.478397,7257,184,1,1439541522,1546863462,0
GSM,645,3,10005,33301,0,28.242015,-15.46433,9801,217,1,1439541522,1548831459,0
GSM,645,3,10005,31602,0,28.255311,-15.483828,4747,308,1,1439541522,1549608038,0
GSM,645,2,11102,2903,0,28.238719,-15.502147,4599,96,1,1439541522,1549688421,0
GSM,645,3,10005,33993,0,28.245542,-15.489246,65909,353,1,1439541522,1549608038,0
GSM,645,2,10109,1176,0,28.263735,-15.460755,4949,553,1,1439541522,1549854069,0
GSM,645,2,11102,1941,0,28.184421,-15.642128,42757,11,1,1439542409,1449710800,0
GSM,645,2,11102,2671,0,28.232803344727,-15.601272583008,1000,2,1,1439542913,1441591100,0
GSM,645,2,11102,1576,0,28.26427,-15.564159,10373,171,1,1439542913,1545986855,0
GSM,645,2,11102,1574,0,28.265817,-15.550998,6682,423,1,1439543166,1549605487,0
GSM,645,2,11102,2322,0,28.217711,-15.693676,24320,7,1,1439544557,1443609197,0
GSM,645,2,11108,271,0,28.338366,-15.419902,8457,946,1,1439546583,1549607497,0
GSM,645,2,11103,3131,0,28.343495,-15.418574,4097,540,1,1439546583,1549944196,0
GSM,645,3,10008,63131,0,28.34356,-15.420936,1548,529,1,1439546583,1548918630,0
GSM,645,3,10008,63132,0,28.344328,-15.421867,2136,358,1,1439546710,1549939997,0
GSM,645,2,11103,1491,0,28.343933,-15.413128,2985,869,1,1439547089,1549082172,0
GSM,645,3,10003,63573,0,28.316522,-15.41933,2590,584,1,1439547341,1549607991,0
GSM,645,1,235,11133,0,28.405346,-13.191003,5530,36,1,1439547988,1524443127,0
GSM,645,2,11112,32563,0,27.870892,-12.549098,3022,65,1,1439551259,1543455687,0
GSM,645,3,10005,42202,0,28.220321,-15.65295,28809,12,1,1439551639,1522469270,0
GSM,645,1,11103,3632,0,28.348159790039,-15.340347290039,1000,1,1,1439531772,1439531772,0
GSM,645,1,240,8712,0,27.924159,-12.578921,3476,13,1,1439552651,1503392190,0
GSM,645,3,10008,41501,0,28.272025,-15.533238,17487,227,1,1439553413,1549340380,0
GSM,645,2,11102,1542,0,28.26056,-15.506967,7472,388,1,1439553413,1549339701,0
GSM,645,2,11102,64,0,28.261918,-15.530117,5309,98,1,1439553413,1539740692,0
GSM,645,2,11102,723,0,28.253309,-15.545297,10834,142,1,1439553793,1516337400,0
GSM,645,3,10041,41581,0,28.194488,-15.756511,18324,218,1,1439554427,1517879812,0
GSM,645,2,10123,32626,0,28.20365,-12.781532,2343,88,1,1439556202,1523194216,0
GSM,645,2,10123,33276,0,28.20414,-12.793749,21702,61,1,1439556709,1542340746,0
GSM,645,2,11102,1473,0,28.253243,-15.528893,63143,382,1,1439562396,1549607220,0
GSM,645,3,10005,63371,0,28.260499,-15.536643,5366,519,1,1439562899,1549607220,0
GSM,645,3,10005,63332,0,28.261504,-15.542736,4364,13,1,1439563152,1543041993,0
GSM,645,3,10005,63712,0,28.263086,-15.508509,6293,226,1,1439563152,1549341180,0
GSM,645,2,11102,1472,0,28.266883,-15.520313,4787,203,1,1439563152,1546674469,0
GSM,645,2,11102,284,0,28.253802,-15.463542,6678,168,1,1439563782,1549263098,0
GSM,645,2,10117,34021,0,28.445663452148,-13.024978637695,1000,1,1,1439546591,1439546591,0
GSM,645,2,10117,32384,0,28.445663452148,-13.024978637695,1000,1,1,1439546649,1439546649,0
GSM,645,2,10114,32055,0,28.634211,-12.948683,11137,24,1,1439568314,1542712813,0
GSM,645,2,10114,32374,0,28.641853,-12.948118,17299,29,1,1439568314,1519878319,0
GSM,645,2,10114,31023,0,28.620672,-12.929511,1571,22,1,1439568439,1508824938,0
GSM,645,2,10114,32056,0,28.616886,-12.934997,1558,26,1,1439568439,1548300317,0
GSM,645,2,10114,32714,0,28.614586,-12.928332,2036,5,1,1439568691,1500122729,0
GSM,645,1,220,1627,0,28.615307,-12.935797,1915,71,1,1439569571,1548203322,0
GSM,645,2,10114,34121,0,28.613925,-12.929562,2001,19,1,1439569571,1508490246,0
GSM,645,2,740,3017,0,28.710358,-13.890841,11127,4,1,1439635102,1449194685,0
UMTS,645,1,1010,104088,0,28.673853,-15.554223,5307,134,1,1439597994,1439597994,0
UMTS,645,1,1010,105468,0,28.732812,-15.601861,1000,21,1,1439598575,1439598575,0
GSM,645,1,11108,71,0,28.811314,-15.867353,19265,4,1,1439650529,1452820137,0
GSM,645,1,11108,2271,0,28.938828,-15.886459,5856,9,1,1439614056,1439614056,0
GSM,645,1,11108,1561,0,28.631057739258,-15.531234741211,1000,1,1,1439596315,1439596315,0
UMTS,645,1,1010,104087,0,28.631057739258,-15.531234741211,1000,5,1,1439596323,1439596323,0
GSM,645,1,11108,2011,0,28.822431,-15.903874,18961,6,1,1439650529,1445940144,0
UMTS,645,1,105,104087,0,28.717575,-15.593628,1112,30,1,1439598324,1439598324,0
GSM,645,1,11108,2273,0,28.926315307617,-15.937728881836,1000,2,1,1439614308,1439614308,0
GSM,645,1,740,3593,0,29.407491,-13.689502,64227,311,1,1439663956,1449926862,0
GSM,645,1,770,3813,0,28.107851,-14.724775,12446,4,1,1439666955,1444173491,0
GSM,645,3,360,14092,0,27.275124,-16.871668,1382,2,1,1439669956,1528957428,0
GSM,645,3,10041,23481,0,28.694492,-16.026062,13844,19,1,1439681811,1496374589,0
GSM,645,1,65334,21023,0,27.478866577148,-16.281051635742,1000,1,1,1439675777,1439675777,0
GSM,645,1,245,8652,0,28.300742,-12.575896,1000,2,1,1439705957,1516942691,0
GSM,645,1,65525,1063,0,28.251572,-12.542496,1000,3,1,1439706451,1456363937,0
GSM,645,2,11103,1362,0,28.345525,-15.383832,4740,351,1,1439728203,1549624561,0
GSM,645,2,11103,1841,0,28.354621,-15.394375,5160,615,1,1439728203,1550055445,0
GSM,645,2,11103,2201,0,28.366338,-15.380174,4220,250,1,1439728203,1545214741,0
GSM,645,2,11103,51,0,28.357997,-15.382462,4441,383,1,1439728203,1548496340,0
GSM,645,3,10001,63161,0,28.367406,-15.376123,6163,265,1,1439728451,1548025458,0
GSM,645,2,11103,54,0,28.364819,-15.388789,2536,201,1,1439728451,1550055274,0
GSM,645,3,10001,31783,0,28.36518,-15.37846,8222,383,1,1439728451,1550054971,0
GSM,645,2,11103,1686,0,28.366016,-15.381317,4200,238,1,1439728451,1550054971,0
GSM,645,2,11103,1684,0,28.366951,-15.374491,5451,215,1,1439728451,1548025458,0
GSM,645,3,10008,62721,0,28.36556,-15.378993,2525,85,1,1439728451,1488957035,0
GSM,645,2,11103,1681,0,28.371436,-15.37593,4139,133,1,1439728451,1548025907,0
GSM,645,3,10001,63242,0,28.362642,-15.383873,2573,270,1,1439728451,1550054971,0
GSM,645,2,11103,2402,0,28.361278,-15.382006,5677,238,1,1439728451,1549511838,0
GSM,645,3,10008,62722,0,28.370584,-15.38213,7743,73,1,1439728451,1488603946,0
GSM,645,3,10008,62831,0,28.367561,-15.385675,3284,208,1,1439728451,1548402161,0
GSM,645,2,11103,1685,0,28.382718,-15.380295,6516,274,1,1439728451,1550059771,0
GSM,645,2,11103,785,0,28.400844,-15.364155,21939,115,1,1439728822,1545642810,0
GSM,645,2,11106,2522,0,28.445673,-15.269625,8451,2,1,1439728822,1444714190,0
GSM,645,2,11103,3,0,28.412871,-15.360414,10988,161,1,1439728822,1548853320,0
GSM,645,3,10001,31841,0,28.444099,-15.323585,3383,146,1,1439729440,1540887602,0
GSM,645,1,105,101,0,28.446405,-15.32364,500,100,1,1439729440,1497057964,0
GSM,645,3,10001,33982,0,28.439987,-15.338807,18454,84,1,1439729440,1531211321,0
GSM,645,3,10001,31781,0,28.397736,-15.36286,21850,171,1,1439729563,1548402570,0
GSM,645,2,11108,2751,0,28.279298,-15.458832,2997,260,1,1439793467,1549786632,0
GSM,645,3,10005,31601,0,28.256679,-15.462203,7715,496,1,1439793467,1549438335,0
GSM,645,3,10041,42321,0,28.215235,-15.673509,12806,5,1,1439795231,1470042880,0
GSM,645,2,11102,3151,0,28.22432,-15.633234,16582,11,1,1439795231,1449711432,0
GSM,645,2,11102,2901,0,28.258523,-15.515444,5791,489,1,1439800534,1549703271,0
GSM,645,2,10114,33516,0,28.630781,-13.02621,7794,145,1,1439820024,1523500701,0
GSM,645,3,235,1792,0,28.67569,-13.434906,2826,2,1,1439820565,1440150087,0
GSM,645,1,740,3393,0,28.896177,-13.871521,21339,21,1,1439857155,1449756843,0
GSM,645,2,11103,2596,0,28.311716,-15.395955,1919,144,1,1439882277,1548642401,0
GSM,645,3,10008,63492,0,28.335412,-15.409001,2149,233,1,1439882529,1549854925,0
GSM,645,2,11103,2086,0,28.334034,-15.406551,3030,532,1,1439882529,1544764922,0
GSM,645,3,10008,63693,0,28.338574,-15.407434,2794,688,1,1439882781,1549634158,0
GSM,645,2,11103,4052,0,28.343305,-15.405208,3455,876,1,1439882781,1549634158,0
GSM,645,2,11103,4055,0,28.344798,-15.405573,4209,764,1,1439882781,1549634158,0
GSM,645,2,11103,4023,0,28.33882,-15.408027,3822,507,1,1439884801,1550055813,0
GSM,645,3,10003,63742,0,28.323655,-15.406616,3926,1355,1,1439888971,1550030011,0
GSM,645,2,11103,386,0,28.318922,-15.411397,1381,525,1,1439888971,1550050434,0
GSM,645,3,10003,63273,0,28.314919,-15.415384,1166,462,1,1439889096,1549525484,0
GSM,645,1,65403,509,0,28.315200805664,-15.391159057617,1000,1,1,1439854392,1439854392,0
GSM,645,2,20001,30073,0,28.274345,-12.88147,1000,4,1,1439969210,1442486941,0
GSM,645,2,10112,34035,0,28.217263,-12.833877,2301,30,1,1439972876,1542526481,0
GSM,645,3,10133,21302,0,28.227589,-12.829157,15839,37,1,1439973128,1542549344,0
GSM,645,2,10112,32463,0,28.236932,-12.808942,4056,106,1,1439973129,1543402196,0
GSM,645,2,10123,33272,0,28.230352,-12.810968,3164,78,1,1439973128,1543367596,0
GSM,645,2,11103,55,0,28.360246,-15.382502,17977,167,1,1439974645,1549604098,0
GSM,645,2,11103,56,0,28.351096,-15.395872,8844,291,1,1439974645,1550055274,0
GSM,645,2,11103,3233,0,28.401746,-15.386887,9043,114,1,1439975277,1534307841,0
GSM,645,2,300,21563,0,27.899433,-16.002621,8134,4,1,1439978407,1462002691,0
GSM,645,2,11102,3035,0,28.249676,-15.380525,4036,346,1,1439980586,1547927694,0
GSM,645,2,10123,31805,0,28.202877,-12.816974,1833,46,1,1439982879,1543296371,0
GSM,645,2,10123,30251,0,28.211145,-12.783349,3536,37,1,1439983767,1510733814,0
GSM,645,2,10109,4333,0,28.287645,-15.407504,1904,61,1,1440000487,1441268943,0
GSM,645,2,10109,4332,0,28.291652,-15.407248,1935,88,1,1440000741,1441268943,0
GSM,645,2,10109,4331,0,28.285622,-15.397709,1894,13,1,1440058672,1441269305,0
GSM,645,1,160,11326,0,28.303415,-15.423586,5758,318,1,1440058799,1501920746,0
GSM,645,2,10109,1404,0,28.279968,-15.430919,4412,628,1,1440062969,1549858649,0
GSM,645,2,10109,1405,0,28.284182,-15.444225,2349,85,1,1440063852,1546394880,0
GSM,645,3,10004,62841,0,28.290715,-15.451542,4483,1820,1,1440064106,1550062002,0
GSM,645,2,11108,3194,0,28.288566,-15.453773,3060,665,1,1440064106,1549881516,0
GSM,645,2,11108,3195,0,28.28944,-15.454498,2349,819,1,1440064106,1550054594,0
GSM,645,2,10109,1402,0,28.29016,-15.446188,3154,421,1,1440064106,1549795404,0
GSM,645,2,11108,353,0,28.298587,-15.442059,2455,286,1,1440064232,1550053818,0
GSM,645,2,11108,352,0,28.308739,-15.441575,1647,244,1,1440064232,1549705101,0
GSM,645,3,10003,63322,0,28.298721,-15.439911,1236,6,1,1440064232,1448664801,0
GSM,645,2,11108,356,0,28.303533,-15.444287,1277,73,1,1440064232,1549767387,0
GSM,645,3,10003,63513,0,28.296722,-15.442536,2457,498,1,1440064232,1550014821,0
GSM,645,3,10003,63512,0,28.306484,-15.441882,2658,214,1,1440064232,1549705101,0
GSM,645,3,10003,64103,0,28.307938,-15.44028,2508,348,1,1440064232,1550053966,0
GSM,645,2,11108,1535,0,28.323396,-15.447177,6100,178,1,1440064359,1548277287,0
GSM,645,3,10003,62851,0,28.32355,-15.442325,4114,256,1,1440064359,1549017584,0
GSM,645,1,160,11325,0,28.307925,-15.425256,6087,302,1,1440064359,1501920746,0
GSM,645,2,11103,2952,0,28.31581,-15.435222,2812,400,1,1440064485,1548837618,0
GSM,645,3,10003,64102,0,28.314142,-15.436192,1513,301,1,1440064485,1549714172,0
GSM,645,3,10008,62733,0,28.354161,-15.435788,1338,251,1,1440065117,1550048243,0
GSM,645,2,11108,2543,0,28.43613,-15.476575,3959,20,1,1440067017,1545550024,0
GSM,645,1,123,9755,0,28.307435,-15.398035,986,313,1,1440076518,1501557463,0
GSM,645,1,10041,42492,0,27.272872924805,-16.871566772461,1000,1,1,1440045366,1440045366,0
GSM,645,1,160,11324,0,28.309146,-15.420225,2042,500,1,1440132952,1501726676,0
GSM,645,3,10003,63821,0,28.295475,-15.384362,2661,209,1,1440140295,1550052199,0
GSM,645,3,10008,31811,0,28.351447,-15.382808,32823,792,1,1440140926,1550054733,0
GSM,645,3,10005,32522,0,28.350041,-15.378681,4472,223,1,1440140926,1549511373,0
GSM,645,1,65380,11345,0,28.322067260742,-15.404891967773,1000,1,1,1440059977,1440059977,0
GSM,645,2,11103,1682,0,28.381706,-15.379014,3476,247,1,1440149418,1549606110,0
GSM,645,3,10008,62801,0,28.379844,-15.378488,5066,269,1,1440149418,1550060822,0
GSM,645,2,11103,2202,0,28.385773,-15.379762,9075,163,1,1440149418,1549943971,0
GSM,645,2,11103,4054,0,28.334659,-15.382504,4043,99,1,1440149931,1548486803,0
GSM,645,3,10005,63793,0,28.335888,-15.38407,5217,230,1,1440149931,1548026089,0
GSM,645,3,10003,63251,0,28.332822,-15.389896,1577,65,1,1440149931,1549607563,0
GSM,645,2,105,10664,0,28.210145,-15.013504,1949,2,1,1440150774,1486369643,0
GSM,645,2,10114,32012,0,28.619276,-13.005739,4044,46,1,1440163367,1518216310,0
GSM,645,2,10114,30843,0,28.615796,-13.007843,6582,68,1,1440163367,1523500857,0
GSM,645,3,10008,63082,0,28.344391,-15.447213,8666,150,1,1440164758,1550054165,0
GSM,645,3,10003,33002,0,28.327166,-15.447275,3278,278,1,1440165012,1548241037,0
GSM,645,2,10109,3074,0,28.249005,-15.383886,5569,432,1,1440232312,1547186616,0
GSM,645,2,740,3273,0,28.669235,-13.918167,1938,5,1,1440237052,1449460003,0
GSM,645,3,10003,63593,0,28.296105,-15.404294,1460,794,1,1440246357,1549854233,0
GSM,645,1,770,3432,0,28.417234,-14.420053,24000,7,1,1440252993,1445376860,0
GSM,645,3,770,3611,0,28.057022094727,-14.872055053711,1000,1,1,1440389491,1440389491,0
GSM,645,3,130,3832,0,28.252029418945,-15.215377807617,1000,1,1,1440392054,1440392054,0
GSM,645,2,11103,1843,0,28.351146,-15.405607,4128,424,1,1440419165,1550055813,0
GSM,645,2,11103,4021,0,28.351499,-15.405275,2426,300,1,1440419165,1549082599,0
GSM,645,2,11103,1844,0,28.35602,-15.40003,4917,432,1,1440419165,1550055445,0
GSM,645,3,10008,32633,0,28.34702,-15.409177,4202,150,1,1440419165,1548854336,0
GSM,645,2,11103,1845,0,28.357496,-15.400765,5385,326,1,1440419165,1550055445,0
GSM,645,3,10008,31732,0,28.353582,-15.403347,3004,513,1,1440419165,1550055445,0
GSM,645,3,10008,32631,0,28.354189,-15.411056,5129,69,1,1440419165,1549523579,0
GSM,645,3,10008,63123,0,28.348034,-15.40624,4852,400,1,1440419165,1550055656,0
GSM,645,2,11103,981,0,28.353961,-15.408508,4157,248,1,1440419165,1550055656,0
GSM,645,3,10008,31681,0,28.357065,-15.39827,47381,724,1,1440419165,1549944196,0
GSM,645,2,11103,1842,0,28.357278,-15.40139,4089,300,1,1440419165,1550055445,0
GSM,645,3,10008,63121,0,28.35631,-15.401686,3984,214,1,1440419165,1550055656,0
GSM,645,2,11103,4022,0,28.356864,-15.411408,2541,108,1,1440419165,1550055813,0
GSM,645,2,11103,1846,0,28.354365,-15.403798,2075,233,1,1440419165,1550055656,0
GSM,645,2,11108,2171,0,28.361781,-15.397989,5838,337,1,1440419165,1550059771,0
GSM,645,3,10008,63122,0,28.357807,-15.404747,2187,171,1,1440421447,1549944462,0
GSM,645,2,11103,1373,0,28.342408,-15.407305,1177,314,1,1440421573,1549523817,0
GSM,645,2,11103,1376,0,28.343563,-15.404875,1734,204,1,1440421573,1549523817,0
GSM,645,3,10008,31733,0,28.343695,-15.407726,2910,517,1,1440421573,1549944809,0
GSM,645,2,310,21021,0,27.476119995117,-16.272811889648,1000,1,1,1440449525,1440449525,0
GSM,645,2,11120,163,0,27.477916,-16.272178,4683,13,1,1440488668,1450394217,0
GSM,645,2,11120,2153,0,27.477676,-16.27565,1000,15,1,1440488668,1450394217,0
GSM,645,2,11120,165,0,27.500245,-16.279316,17637,30,1,1440488668,1450394217,0
GSM,645,2,11120,2156,0,27.476875,-16.275833,1000,20,1,1440488668,1450394217,0
GSM,645,2,10114,30846,0,28.612667,-13.006325,6572,46,1,1440573682,1523501024,0
GSM,645,3,10003,63252,0,28.335082,-15.398877,2453,73,1,1440574955,1549511188,0
GSM,645,2,11103,2533,0,28.468544,-15.341785,6682,54,1,1440575846,1535527824,0
GSM,645,2,11108,316,0,28.620182,-15.348497,10381,51,1,1440577626,1539684785,0
GSM,645,3,10031,21601,0,28.670094,-15.328513,8255,16,1,1440577626,1548850200,0
GSM,645,3,10031,22323,0,28.766729,-15.292892,21945,10,1,1440578260,1522574613,0
GSM,645,3,10330,10341,0,27.833484,-15.937643,17518,49,1,1440578382,1537522934,0
GSM,645,3,10031,22223,0,31.08855,-14.451598,13739,6,1,1440596043,1522549592,0
GSM,645,3,10031,22121,0,31.023766,-14.493362,9690,5,1,1440596043,1522454150,0
GSM,645,2,11105,20301,0,30.834915,-14.556749,4934,5,1,1440595916,1442210532,0
GSM,645,2,11105,20302,0,30.838623,-14.556199,4531,4,1,1440595916,1442210532,0
GSM,645,2,11105,20626,0,32.03492,-14.048188,10161,13,1,1440604272,1442204100,0
GSM,645,2,11105,20625,0,32.051068,-14.045334,3244,8,1,1440604399,1442203283,0
GSM,645,3,10031,21572,0,32.040908,-14.056079,2130,6,1,1440604779,1499843105,0
GSM,645,3,10031,22401,0,32.045059,-14.053917,1000,4,1,1440608189,1463300043,0
GSM,645,3,10031,21862,0,32.096225,-14.001742,14522,4,1,1440610205,1440807025,0
GSM,645,1,10041,42021,0,27.904586791992,-15.987167358398,1000,1,1,1440597892,1440597892,0
GSM,645,1,10008,41502,0,27.904586791992,-15.987167358398,1000,1,1,1440597892,1440597892,0
GSM,645,1,420,4921,0,32.445116,-13.621567,14368,2,1,1440649539,1499852392,0
GSM,645,1,65403,12415,0,28.290481567383,-15.380172729492,1000,1,1,1440634180,1440634180,0
GSM,645,1,65440,428,0,28.356399536133,-15.446090698242,1000,1,1,1440636810,1440636810,0
GSM,645,1,65440,628,0,28.356399536133,-15.446090698242,1000,1,1,1440636810,1440636810,0
GSM,645,1,65400,8368,0,28.284988,-15.425491,1000,3,1,1440671286,1441524987,0
GSM,645,3,10003,64012,0,28.30774,-15.428154,1160,347,1,1440672812,1549861133,0
GSM,645,3,10008,62971,0,28.356729,-15.441935,1795,65,1,1440672812,1550046058,0
GSM,645,2,10123,33935,0,28.208707,-12.816478,1000,80,1,1440681325,1544515134,0
GSM,645,2,11105,20511,0,32.63494,-13.625126,4415,17,1,1440681831,1548668724,0
GSM,645,3,10031,21581,0,32.617929,-13.618346,8132,30,1,1440681831,1514690441,0
GSM,645,2,11105,20354,0,32.618017,-13.626822,1447,11,1,1440681831,1523601532,0
GSM,645,2,11105,20356,0,32.625457,-13.62693,2581,10,1,1440681831,1548764038,0
GSM,645,2,10112,31784,0,28.262495,-12.877227,2765,30,1,1440682213,1543368389,0
GSM,645,2,11105,20515,0,32.648547,-13.634381,1000,26,1,1440688058,1548671476,0
GSM,645,2,11105,20514,0,32.642509,-13.622241,3060,9,1,1440690080,1548668758,0
GSM,645,2,11105,20262,0,32.613454,-13.608671,21326,30,1,1440692108,1523597060,0
GSM,645,2,740,1241,0,28.554611,-14.272842,2156,3,1,1440699622,1449034295,0
GSM,645,2,11106,124,0,28.558862,-14.269285,11281,28,1,1440699852,1548924245,0
GSM,645,3,10031,21861,0,32.246489,-13.907294,31598,4,1,1440703183,1500176244,0
GSM,645,3,740,1241,0,28.551406860352,-14.285659790039,1000,2,1,1440711731,1440711731,0
GSM,645,3,10051,24162,0,28.567546,-14.279934,8018,41,1,1440729145,1545194453,0
GSM,645,3,740,3018,0,28.661545,-14.040116,3014,5,1,1440735411,1447117183,0
GSM,645,1,770,3453,0,28.175127,-14.638597,4793,3,1,1440746804,1441949317,0
GSM,645,1,201,60382,0,25.364451,-17.773914,8223,6,1,1440769365,1512253190,0
GSM,645,2,740,3522,0,30.230484,-13.265762,1000,3,1,1440772779,1449976093,0
GSM,645,2,11105,20382,0,32.450546,-13.566739,20416,4,1,1440775752,1514671856,0
GSM,645,1,740,25162,0,30.445484,-12.940747,28028,86,1,1440777261,1449791831,0
GSM,645,1,740,3993,0,30.434736,-12.826013,31753,44,1,1440777763,1449146742,0
GSM,645,1,740,25163,0,30.411487,-12.797336,23638,34,1,1440778190,1449147652,0
GSM,645,1,740,3991,0,30.403817,-12.697882,38278,54,1,1440779004,1449147052,0
GSM,645,1,740,3992,0,30.435582,-12.739985,41114,28,1,1440779004,1449981786,0
GSM,645,3,10031,22103,0,32.213287,-13.942337,1000,2,1,1440824999,1442201910,0
GSM,645,3,10031,21612,0,32.273719,-13.912132,7069,2,1,1440824999,1463303145,0
GSM,645,3,10031,21613,0,32.221691,-13.938917,1000,2,1,1440824999,1500176244,0
GSM,645,2,11105,20362,0,32.215347290039,-13.940963745117,1000,1,1,1440805054,1440805054,0
GSM,645,3,10031,22101,0,32.215347290039,-13.940963745117,1000,1,1,1440805054,1440805054,0
GSM,645,2,11105,20073,0,32.215347290039,-13.940963745117,1000,1,1,1440805054,1440805054,0
GSM,645,2,11105,20624,0,32.060165,-14.006882,1697,2,1,1440809738,1440809738,0
GSM,645,3,10031,22402,0,32.037277,-14.058151,1758,3,1,1440830388,1463300043,0
GSM,645,3,10031,22163,0,31.877517700195,-14.130477905273,1000,1,1,1440811741,1440811741,0
GSM,645,3,10031,21523,0,30.824213,-14.557806,2260,17,1,1440840193,1523616573,0
GSM,645,3,10031,21521,0,30.836221,-14.552864,24129,15,1,1440840193,1523616012,0
GSM,645,2,11105,20161,0,30.785855,-14.616971,38766,5,1,1440842154,1442208796,0
GSM,645,3,10031,22242,0,30.585565,-14.782234,7452,4,1,1440844853,1522401908,0
GSM,645,3,10031,22231,0,30.629111,-14.75716,3825,8,1,1440844853,1523156399,0
GSM,645,3,10003,64011,0,28.300574,-15.424358,1032,526,1,1440848902,1550028914,0
GSM,645,2,10109,2913,0,28.268341,-15.459429,3385,419,1,1440850006,1549973912,0
GSM,645,2,11102,1482,0,28.246574,-15.458859,5077,129,1,1440850496,1548551631,0
GSM,645,2,11102,3651,0,28.230481,-15.450211,6025,157,1,1440850496,1548833626,0
GSM,645,3,10004,63623,0,28.229594,-15.453509,5433,67,1,1440850496,1547924863,0
GSM,645,3,10005,63702,0,28.248907,-15.466314,9292,220,1,1440850496,1547925071,0
GSM,645,3,10005,31592,0,28.239948,-15.489197,33543,162,1,1440850619,1549416360,0
GSM,645,3,10004,33683,0,28.223245,-15.44402,5266,209,1,1440850619,1548832745,0
GSM,645,2,11102,286,0,28.238204,-15.486025,66165,201,1,1440850619,1543811487,0
GSM,645,2,11102,1451,0,28.207503,-15.471649,3674,85,1,1440850619,1543826194,0
GSM,645,3,10005,32503,0,28.202264,-15.470397,9673,46,1,1440850619,1542267894,0
GSM,645,3,10005,33302,0,28.244935,-15.52814,62686,121,1,1440850742,1543469628,0
GSM,645,3,10031,22181,0,29.850675,-15.042859,11389,2,1,1440852336,1499668383,0
GSM,645,3,10031,22331,0,28.898728,-15.277768,15284,12,1,1440856999,1522574613,0
GSM,645,2,11106,4273,0,29.025192260742,-15.262069702148,1000,1,1,1440837061,1440837061,0
GSM,645,2,11106,20152,0,29.032745,-15.263443,1000,2,1,1440856999,1442222377,0
GSM,645,3,10005,33191,0,28.25126,-15.494774,5487,112,1,1440858840,1547690313,0
GSM,645,3,10005,63711,0,28.239675,-15.479907,6834,110,1,1440858840,1545108742,0
GSM,645,3,10008,21713,0,28.518697,-15.372734,15467,59,1,1440860191,1541055112,0
GSM,645,2,11103,3432,0,28.453452,-15.372007,10397,54,1,1440860191,1539664585,0
GSM,645,3,10008,63691,0,28.335916,-15.403691,2864,323,1,1440861418,1549634158,0
GSM,645,2,11103,1372,0,28.345005,-15.405516,2847,398,1,1440861418,1549523817,0
GSM,645,2,11103,2143,0,28.323342,-15.418995,2893,220,1,1440862154,1550050284,0
GSM,645,3,10003,64013,0,28.297148,-15.42918,6509,533,1,1440862522,1549860963,0
GSM,645,3,10004,63312,0,28.275656,-15.45765,2023,422,1,1440863381,1550055060,0
GSM,645,3,10004,31793,0,28.283472,-15.460035,1677,332,1,1440863381,1550055060,0
GSM,645,3,10004,62903,0,28.284906,-15.457045,2060,701,1,1440863381,1550055060,0
GSM,645,2,10109,2914,0,28.274387,-15.458674,1722,277,1,1440863381,1549973912,0
GSM,645,2,10109,2802,0,28.274602,-15.462123,3496,353,1,1440863381,1549155567,0
GSM,645,3,10004,62843,0,28.278203,-15.464333,3082,141,1,1440864240,1549279191,0
GSM,645,2,10109,1011,0,28.256216,-15.436115,3756,180,1,1440864731,1549437751,0
GSM,645,2,11102,1575,0,28.262927,-15.581447,59626,127,1,1440923046,1543041993,0
GSM,645,3,10041,43572,0,28.18343,-15.768137,19058,130,1,1440924521,1517741851,0
GSM,645,2,11102,3572,0,28.181991,-15.778046,14708,18,1,1440924521,1452060625,0
GSM,645,2,11102,365,0,28.185157,-15.774117,15139,36,1,1440924521,1452060874,0
GSM,645,2,11102,2474,0,28.190573,-15.783964,8920,32,1,1440924521,1451898604,0
GSM,645,2,11102,3573,0,28.182398,-15.78448,13992,27,1,1440924521,1452060625,0
GSM,645,2,11102,3575,0,28.18182,-15.78907,13484,24,1,1440924521,1452060625,0
GSM,645,3,10041,43551,0,28.182347,-15.760675,3632,69,1,1440924521,1517880508,0
GSM,645,3,10003,64143,0,28.285165,-15.434013,9693,486,1,1440927962,1550044902,0
GSM,645,1,11105,4123,0,28.249282836914,-15.208511352539,1000,1,1,1440910181,1440910181,0
GSM,645,3,10101,24373,0,28.655884,-12.954643,3304,27,1,1441003772,1510811939,0
GSM,645,2,855,7302,0,26.716690063477,-12.235336303711,1000,1,1,1441057479,1441057479,0
GSM,645,2,855,7122,0,26.572494506836,-12.203750610352,1000,1,1,1441059599,1441059599,0
GSM,645,3,10004,64032,0,28.271829,-15.425243,1309,158,1,1441095407,1547114930,0
GSM,645,2,10122,33842,0,28.782669,-13.018662,1305,5,1,1441083339,1441083339,0
GSM,645,2,10114,32071,0,28.720491,-13.011605,7192,10,1,1441099593,1499658793,0
GSM,645,3,10101,23701,0,28.730849,-12.999347,5916,3,1,1441099972,1484035584,0
